id,name,city,state,latitude,longitude,categories,sub_categories,tags,cost_per_day,rating,description,visit_duration_hours,best_time_to_visit,photos,website_url,google_maps_url,opening_hours,entry_fee,is_active,nearby_attractions,facilities,created_at,updated_at
up_var_002,Dashashwamedh Ghat,Varanasi,Uttar Pradesh,25.3063,82.9828,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.5,"Dashashwamedh Ghat is a popular cultural destination in Varanasi, Uttar Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.059328,2026-01-23T14:14:17.059329
up_var_003,Assi Ghat,Varanasi,Uttar Pradesh,25.3275,82.9642,"[""cultural""]",[],"[""tourism"", ""travel""]",500,4.4,"Assi Ghat is a popular cultural destination in Varanasi, Uttar Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059345,2026-01-23T14:14:17.059346
up_var_004,Manikarnika Ghat,Varanasi,Uttar Pradesh,25.3025,82.9572,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.4,"Manikarnika Ghat is a popular cultural destination in Varanasi, Uttar Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.059362,2026-01-23T14:14:17.059363
up_var_006,Ramnagar Fort,Varanasi,Uttar Pradesh,25.3244,82.9712,"[""history""]",[],"[""tourism"", ""travel""]",500,4.6,"Ramnagar Fort is a popular history destination in Varanasi, Uttar Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.059395,2026-01-23T14:14:17.059396
up_var_007,Sankat Mochan Temple,Varanasi,Uttar Pradesh,25.3259,82.9522,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.9,"Sankat Mochan Temple is a popular religious destination in Varanasi, Uttar Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.059412,2026-01-23T14:14:17.059413
up_var_008,Tulsi Manas Temple,Varanasi,Uttar Pradesh,25.2907,82.9668,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.6,"Tulsi Manas Temple is a popular religious destination in Varanasi, Uttar Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059428,2026-01-23T14:14:17.059429
up_var_009,Banaras Hindu University,Varanasi,Uttar Pradesh,25.3231,82.9804,"[""cultural""]",[],"[""tourism"", ""travel""]",200,4.8,"Banaras Hindu University is a popular cultural destination in Varanasi, Uttar Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059445,2026-01-23T14:14:17.059446
up_var_010,Bharat Mata Temple,Varanasi,Uttar Pradesh,25.3143,82.9534,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.9,"Bharat Mata Temple is a popular religious destination in Varanasi, Uttar Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.059461,2026-01-23T14:14:17.059462
pb_amr_002,Jallianwala Bagh,Amritsar,Punjab,31.6479,74.8558,"[""history""]",[],"[""tourism"", ""travel""]",200,4.9,"Jallianwala Bagh is a popular history destination in Amritsar, Punjab.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059496,2026-01-23T14:14:17.059497
pb_amr_003,Wagah Border,Amritsar,Punjab,31.6494,74.886,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.5,"Wagah Border is a popular cultural destination in Amritsar, Punjab.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059512,2026-01-23T14:14:17.059514
pb_amr_004,Partition Museum,Amritsar,Punjab,31.626,74.8528,"[""history""]",[],"[""tourism"", ""travel""]",50,4.4,"Partition Museum is a popular history destination in Amritsar, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.059529,2026-01-23T14:14:17.059530
pb_amr_005,Durgiana Temple,Amritsar,Punjab,31.6336,74.8536,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.3,"Durgiana Temple is a popular religious destination in Amritsar, Punjab.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059546,2026-01-23T14:14:17.059547
pb_amr_006,Akal Takht,Amritsar,Punjab,31.6381,74.8762,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.9,"Akal Takht is a popular religious destination in Amritsar, Punjab.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.059562,2026-01-23T14:14:17.059563
pb_amr_007,Gobindgarh Fort,Amritsar,Punjab,31.6191,74.8531,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.9,"Gobindgarh Fort is a popular history destination in Amritsar, Punjab.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.059580,2026-01-23T14:14:17.059581
pb_amr_008,Hall Bazaar,Amritsar,Punjab,31.6395,74.8539,"[""shopping""]",[],"[""tourism"", ""travel""]",0,4.2,"Hall Bazaar is a popular shopping destination in Amritsar, Punjab.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059598,2026-01-23T14:14:17.059599
hp_shi_002,Mall Road Shimla,Shimla,Himachal Pradesh,31.119,77.1765,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.4,"Mall Road Shimla is a popular shopping destination in Shimla, Himachal Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059632,2026-01-23T14:14:17.059634
hp_shi_004,Christ Church,Shimla,Himachal Pradesh,31.1002,77.168,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.3,"Christ Church is a popular religious destination in Shimla, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.059666,2026-01-23T14:14:17.059667
hp_shi_005,Kufri,Shimla,Himachal Pradesh,31.0887,77.1646,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.2,"Kufri is a popular adventure destination in Shimla, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.059684,2026-01-23T14:14:17.059686
hp_shi_006,Viceregal Lodge,Shimla,Himachal Pradesh,31.1043,77.1524,"[""history""]",[],"[""tourism"", ""travel""]",500,4.2,"Viceregal Lodge is a popular history destination in Shimla, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.059701,2026-01-23T14:14:17.059702
hp_shi_007,Green Valley,Shimla,Himachal Pradesh,31.12,77.158,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.9,"Green Valley is a popular nature destination in Shimla, Himachal Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059723,2026-01-23T14:14:17.059724
hp_shi_008,Kali Bari Temple,Shimla,Himachal Pradesh,31.0995,77.1807,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.6,"Kali Bari Temple is a popular religious destination in Shimla, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059740,2026-01-23T14:14:17.059742
hp_shi_009,Chadwick Falls,Shimla,Himachal Pradesh,31.1186,77.178,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.6,"Chadwick Falls is a popular nature destination in Shimla, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059757,2026-01-23T14:14:17.059758
hp_man_004,Old Manali,Manali,Himachal Pradesh,32.233,77.199,"[""cultural""]",[],"[""tourism"", ""travel""]",500,4.0,"Old Manali is a popular cultural destination in Manali, Himachal Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059824,2026-01-23T14:14:17.059825
hp_man_005,Manu Temple,Manali,Himachal Pradesh,32.243,77.1952,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.4,"Manu Temple is a popular religious destination in Manali, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.059840,2026-01-23T14:14:17.059842
hp_man_006,Vashisht Hot Springs,Manali,Himachal Pradesh,32.2397,77.1729,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.0,"Vashisht Hot Springs is a popular nature destination in Manali, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.059857,2026-01-23T14:14:17.059858
hp_man_007,Jogini Waterfalls,Manali,Himachal Pradesh,32.2238,77.1617,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.8,"Jogini Waterfalls is a popular adventure destination in Manali, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.059876,2026-01-23T14:14:17.059877
hp_man_008,Mall Road Manali,Manali,Himachal Pradesh,32.2404,77.1788,"[""shopping""]",[],"[""tourism"", ""travel""]",1000,4.1,"Mall Road Manali is a popular shopping destination in Manali, Himachal Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059894,2026-01-23T14:14:17.059896
hp_man_009,Beas River,Manali,Himachal Pradesh,32.2461,77.1672,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.1,"Beas River is a popular nature destination in Manali, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.059911,2026-01-23T14:14:17.059912
hp_man_010,Van Vihar,Manali,Himachal Pradesh,32.2377,77.173,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.1,"Van Vihar is a popular nature destination in Manali, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.059928,2026-01-23T14:14:17.059929
hp_man_011,Naggar Castle,Manali,Himachal Pradesh,32.2392,77.1952,"[""history""]",[],"[""tourism"", ""travel""]",100,4.8,"Naggar Castle is a popular history destination in Manali, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059944,2026-01-23T14:14:17.059945
hp_dha_001,Tsuglagkhang Complex,Dharamshala,Himachal Pradesh,32.1942,76.3352,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.2,"Tsuglagkhang Complex is a popular religious destination in Dharamshala, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059963,2026-01-23T14:14:17.059964
hp_dha_002,Namgyal Monastery,Dharamshala,Himachal Pradesh,32.2047,76.3053,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.5,"Namgyal Monastery is a popular religious destination in Dharamshala, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.059980,2026-01-23T14:14:17.059981
hp_dha_003,Bhagsunag Waterfall,Dharamshala,Himachal Pradesh,32.2274,76.3176,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.5,"Bhagsunag Waterfall is a popular nature destination in Dharamshala, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.059996,2026-01-23T14:14:17.059998
hp_dha_004,Triund Trek,Dharamshala,Himachal Pradesh,32.1917,76.3181,"[""adventure""]",[],"[""tourism"", ""travel""]",1000,4.6,"Triund Trek is a popular adventure destination in Dharamshala, Himachal Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060013,2026-01-23T14:14:17.060014
hp_dha_005,Dharamshala Cricket Stadium,Dharamshala,Himachal Pradesh,32.2282,76.3269,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.2,"Dharamshala Cricket Stadium is a popular adventure destination in Dharamshala, Himachal Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060030,2026-01-23T14:14:17.060031
hp_dha_006,War Memorial,Dharamshala,Himachal Pradesh,32.1929,76.337,"[""history""]",[],"[""tourism"", ""travel""]",200,4.8,"War Memorial is a popular history destination in Dharamshala, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060046,2026-01-23T14:14:17.060048
hp_dha_007,Gyuto Monastery,Dharamshala,Himachal Pradesh,32.1998,76.3283,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.0,"Gyuto Monastery is a popular religious destination in Dharamshala, Himachal Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060063,2026-01-23T14:14:17.060064
hp_dha_008,St. John in the Wilderness,Dharamshala,Himachal Pradesh,32.1983,76.3215,"[""history""]",[],"[""tourism"", ""travel""]",500,4.8,"St. John in the Wilderness is a popular history destination in Dharamshala, Himachal Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060080,2026-01-23T14:14:17.060081
hp_dha_009,Dal Lake Dharamshala,Dharamshala,Himachal Pradesh,32.2068,76.3187,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.7,"Dal Lake Dharamshala is a popular nature destination in Dharamshala, Himachal Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060096,2026-01-23T14:14:17.060098
hp_dha_010,Kareri Lake,Dharamshala,Himachal Pradesh,32.1913,76.3275,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.2,"Kareri Lake is a popular adventure destination in Dharamshala, Himachal Pradesh.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060113,2026-01-23T14:14:17.060115
hp_dha_011,Kangra Fort,Dharamshala,Himachal Pradesh,32.2215,76.3383,"[""history""]",[],"[""tourism"", ""travel""]",100,4.1,"Kangra Fort is a popular history destination in Dharamshala, Himachal Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060132,2026-01-23T14:14:17.060133
uk_ris_002,Ram Jhula,Rishikesh,Uttarakhand,30.0648,78.2575,"[""history""]",[],"[""tourism"", ""travel""]",0,4.5,"Ram Jhula is a popular history destination in Rishikesh, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060168,2026-01-23T14:14:17.060169
uk_ris_004,Parmarth Niketan,Rishikesh,Uttarakhand,30.0916,78.2493,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.8,"Parmarth Niketan is a popular cultural destination in Rishikesh, Uttarakhand.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060201,2026-01-23T14:14:17.060202
uk_ris_005,Beatles Ashram,Rishikesh,Uttarakhand,30.0691,78.2623,"[""history""]",[],"[""tourism"", ""travel""]",0,4.3,"Beatles Ashram is a popular history destination in Rishikesh, Uttarakhand.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060217,2026-01-23T14:14:17.060218
uk_ris_006,Neelkanth Mahadev Temple,Rishikesh,Uttarakhand,30.0773,78.2647,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.7,"Neelkanth Mahadev Temple is a popular religious destination in Rishikesh, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.060234,2026-01-23T14:14:17.060235
uk_ris_007,River Rafting,Rishikesh,Uttarakhand,30.0871,78.2488,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.0,"River Rafting is a popular adventure destination in Rishikesh, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060251,2026-01-23T14:14:17.060252
uk_ris_008,Bungee Jumping,Rishikesh,Uttarakhand,30.0876,78.2747,"[""adventure""]",[],"[""tourism"", ""travel""]",1000,4.8,"Bungee Jumping is a popular adventure destination in Rishikesh, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060267,2026-01-23T14:14:17.060268
uk_nai_002,Naina Devi Temple,Nainital,Uttarakhand,29.3716,79.4512,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.7,"Naina Devi Temple is a popular religious destination in Nainital, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060301,2026-01-23T14:14:17.060302
uk_nai_003,Snow View Point,Nainital,Uttarakhand,29.3704,79.4744,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.8,"Snow View Point is a popular adventure destination in Nainital, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060317,2026-01-23T14:14:17.060318
uk_nai_004,Tiffin Top,Nainital,Uttarakhand,29.3758,79.4646,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.6,"Tiffin Top is a popular adventure destination in Nainital, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060334,2026-01-23T14:14:17.060335
uk_nai_005,Eco Cave Gardens,Nainital,Uttarakhand,29.3881,79.4513,"[""adventure""]",[],"[""tourism"", ""travel""]",1000,4.8,"Eco Cave Gardens is a popular adventure destination in Nainital, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060351,2026-01-23T14:14:17.060352
uk_nai_006,Mall Road Nainital,Nainital,Uttarakhand,29.3653,79.4762,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.1,"Mall Road Nainital is a popular shopping destination in Nainital, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.060367,2026-01-23T14:14:17.060369
uk_nai_007,High Altitude Zoo,Nainital,Uttarakhand,29.3778,79.4482,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.3,"High Altitude Zoo is a popular nature destination in Nainital, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060384,2026-01-23T14:14:17.060385
uk_nai_008,Bhimtal Lake,Nainital,Uttarakhand,29.3843,79.4446,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.4,"Bhimtal Lake is a popular nature destination in Nainital, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060401,2026-01-23T14:14:17.060402
uk_mus_002,Gun Hill,Mussoorie,Uttarakhand,30.4505,78.0543,"[""adventure""]",[],"[""tourism"", ""travel""]",1000,4.0,"Gun Hill is a popular adventure destination in Mussoorie, Uttarakhand.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060436,2026-01-23T14:14:17.060437
uk_mus_003,Mall Road Mussoorie,Mussoorie,Uttarakhand,30.431,78.0633,"[""shopping""]",[],"[""tourism"", ""travel""]",1000,4.7,"Mall Road Mussoorie is a popular shopping destination in Mussoorie, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060453,2026-01-23T14:14:17.060454
uk_mus_004,Lal Tibba,Mussoorie,Uttarakhand,30.4678,78.0632,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.2,"Lal Tibba is a popular nature destination in Mussoorie, Uttarakhand.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060469,2026-01-23T14:14:17.060471
uk_mus_005,Company Garden,Mussoorie,Uttarakhand,30.4424,78.0813,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.4,"Company Garden is a popular nature destination in Mussoorie, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060486,2026-01-23T14:14:17.060487
uk_mus_006,Camel's Back Road,Mussoorie,Uttarakhand,30.4332,78.0601,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.4,"Camel's Back Road is a popular nature destination in Mussoorie, Uttarakhand.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.060502,2026-01-23T14:14:17.060504
uk_mus_007,George Everest's House,Mussoorie,Uttarakhand,30.4561,78.0769,"[""history""]",[],"[""tourism"", ""travel""]",0,4.1,"George Everest's House is a popular history destination in Mussoorie, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060519,2026-01-23T14:14:17.060520
uk_mus_008,Cloud's End,Mussoorie,Uttarakhand,30.4489,78.0513,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.3,"Cloud's End is a popular nature destination in Mussoorie, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060536,2026-01-23T14:14:17.060537
uk_har_002,Mansa Devi Temple,Haridwar,Uttarakhand,29.9481,78.1445,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.3,"Mansa Devi Temple is a popular religious destination in Haridwar, Uttarakhand.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060572,2026-01-23T14:14:17.060573
uk_har_003,Chandi Devi Temple,Haridwar,Uttarakhand,29.9332,78.1401,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.1,"Chandi Devi Temple is a popular religious destination in Haridwar, Uttarakhand.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060588,2026-01-23T14:14:17.060589
uk_har_004,Shanti Kunj,Haridwar,Uttarakhand,29.9234,78.1773,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.6,"Shanti Kunj is a popular cultural destination in Haridwar, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.060604,2026-01-23T14:14:17.060606
uk_har_005,Bharat Mata Mandir,Haridwar,Uttarakhand,29.9287,78.1768,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.2,"Bharat Mata Mandir is a popular religious destination in Haridwar, Uttarakhand.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060621,2026-01-23T14:14:17.060623
uk_har_006,Patanjali Yogpeeth,Haridwar,Uttarakhand,29.924,78.1509,"[""cultural""]",[],"[""tourism"", ""travel""]",1000,4.2,"Patanjali Yogpeeth is a popular cultural destination in Haridwar, Uttarakhand.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.060640,2026-01-23T14:14:17.060641
jk_sri_003,Mughal Gardens,Srinagar,Jammu and Kashmir,34.0653,74.7907,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.1,"Mughal Gardens is a popular nature destination in Srinagar, Jammu and Kashmir.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060694,2026-01-23T14:14:17.060695
jk_sri_009,Hari Parbat,Srinagar,Jammu and Kashmir,34.0761,74.7924,"[""history""]",[],"[""tourism"", ""travel""]",500,4.7,"Hari Parbat is a popular history destination in Srinagar, Jammu and Kashmir.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060793,2026-01-23T14:14:17.060795
jk_sri_010,Floating Market,Srinagar,Jammu and Kashmir,34.0853,74.795,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.8,"Floating Market is a popular shopping destination in Srinagar, Jammu and Kashmir.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060810,2026-01-23T14:14:17.060811
jk_gul_002,Apharwat Peak,Gulmarg,Jammu and Kashmir,34.0482,74.3847,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.4,"Apharwat Peak is a popular adventure destination in Gulmarg, Jammu and Kashmir.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060844,2026-01-23T14:14:17.060845
jk_gul_003,Skiing Area,Gulmarg,Jammu and Kashmir,34.0417,74.3827,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.5,"Skiing Area is a popular adventure destination in Gulmarg, Jammu and Kashmir.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.060860,2026-01-23T14:14:17.060862
jk_gul_004,Alpather Lake,Gulmarg,Jammu and Kashmir,34.0375,74.3654,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.9,"Alpather Lake is a popular nature destination in Gulmarg, Jammu and Kashmir.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.060877,2026-01-23T14:14:17.060878
jk_gul_005,Gulmarg Golf Course,Gulmarg,Jammu and Kashmir,34.0297,74.376,"[""adventure""]",[],"[""tourism"", ""travel""]",500,4.7,"Gulmarg Golf Course is a popular adventure destination in Gulmarg, Jammu and Kashmir.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.060893,2026-01-23T14:14:17.060894
jk_gul_006,Strawberry Valley,Gulmarg,Jammu and Kashmir,34.0523,74.3836,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.8,"Strawberry Valley is a popular nature destination in Gulmarg, Jammu and Kashmir.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.060910,2026-01-23T14:14:17.060911
